Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
637.25,TraderOne,Tick,3456,3444,12,-12,155600,155900,38494,-342294,-345894,OK
637.25,TraderTwo,Tick,0,10,-10,0,155600,155900,294,1468706,-87294,OK
637.25,TraderThree,Tick,130,107,23,107,155600,155900,6968,-19075568,1184532,BREACH
637.515,TraderOne,Tick,3456,3444,12,-12,155600,155900,38494,-342294,-345894,OK
637.515,TraderTwo,Tick,0,10,-10,0,155600,155900,294,1468706,-87294,OK
637.515,TraderThree,Tick,130,107,23,107,155600,155900,6968,-19075568,1184532,BREACH
637.765,TraderOne,Tick,3466,3444,22,-22,155700,155900,38805,-341605,-346005,OK
637.765,TraderTwo,Tick,0,10,-10,0,155700,155900,294,1468706,-88294,OK
637.765,TraderThree,Tick,130,107,23,107,155700,155900,6968,-19075568,1186832,BREACH
638.0,TraderOne,Tick,3476,3444,32,-32,155700,155900,39116,-339916,-346316,OK
638.0,TraderTwo,Tick,0,10,-10,0,155700,155900,294,1468706,-88294,OK
638.0,TraderThree,Tick,130,107,23,107,155700,155900,6968,-19075568,1186832,BREACH
638.203,TraderOne,Tick,3486,3444,42,-32,155400,155900,38960,-1894760,-348360,OK
638.203,TraderTwo,Tick,0,10,-10,0,155400,155900,294,1468706,-87294,OK
638.203,TraderThree,Tick,130,107,23,107,155400,155900,6968,-19075568,1184532,BREACH
638.578,TraderOne,Tick,3486,3454,32,-32,155800,155900,38804,-343604,-346804,OK
638.578,TraderTwo,Tick,0,10,-10,0,155800,155900,294,1468706,-89294,OK
638.578,TraderThree,Tick,130,107,23,107,155800,155900,6968,-19075568,1189132,BREACH
638.781,TraderOne,Tick,3496,3454,42,-42,155800,155900,39116,-341916,-346116,OK
638.781,TraderTwo,Tick,0,10,-10,0,155800,155900,294,1468706,-89294,OK
638.781,TraderThree,Tick,130,107,23,107,155800,155900,6968,-19075568,1189132,BREACH
639.046,TraderOne,Tick,3496,3454,42,-42,155800,155900,39116,-341916,-346116,OK
639.046,TraderTwo,Tick,0,10,-10,0,155800,155900,294,1468706,-89294,OK
639.046,TraderThree,Tick,130,107,23,107,155800,155900,6968,-19075568,1189132,BREACH
639.25,TraderOne,Tick,3496,3454,42,-42,155800,155900,39116,-341916,-346116,OK
639.25,TraderTwo,Tick,0,10,-10,0,155800,155900,294,1468706,-89294,OK
639.25,TraderThree,Tick,130,107,23,107,155800,155900,6968,-19075568,1189132,BREACH
639.546,TraderOne,Tick,3496,3454,42,-42,155800,155900,39116,-341916,-346116,OK
639.546,TraderTwo,Tick,0,10,-10,0,155800,155900,294,1468706,-89294,OK
639.546,TraderThree,Tick,130,107,23,107,155800,155900,6968,-19075568,1189132,BREACH
639.75,TraderOne,Tick,3496,3454,42,-42,155800,155900,39116,-341916,-346116,OK
639.75,TraderTwo,Tick,0,10,-10,0,155800,155900,294,1468706,-89294,OK
639.75,TraderThree,Tick,130,107,23,107,155800,155900,6968,-19075568,1189132,BREACH
639.984,TraderOne,Tick,3496,3454,42,-42,155800,155900,39116,-341916,-346116,OK
639.984,TraderTwo,Tick,0,10,-10,0,155800,155900,294,1468706,-89294,OK
639.984,TraderThree,Tick,130,107,23,107,155800,155900,6968,-19075568,1189132,BREACH
640.265,TraderOne,Tick,3496,3454,42,-42,155800,155900,39116,-341916,-346116,OK
640.265,TraderTwo,Tick,0,10,-10,0,155800,155900,294,1468706,-89294,OK
640.265,TraderThree,Tick,130,107,23,107,155800,155900,6968,-19075568,1189132,BREACH
640.656,TraderOne,Tick,3496,3464,32,-32,155500,155900,38960,-343760,-353360,OK
640.656,TraderTwo,Tick,0,10,-10,0,155500,155900,294,1468706,-87294,OK
640.656,TraderThree,Tick,130,107,23,107,155500,155900,6968,-19075568,1184532,BREACH
640.765,TraderOne,Tick,3496,3464,32,-32,155500,155900,38960,-343760,-353360,OK
640.765,TraderTwo,Tick,0,10,-10,0,155500,155900,294,1468706,-87294,OK
640.765,TraderThree,Tick,130,107,23,107,155500,155900,6968,-19075568,1184532,BREACH
641.015,TraderOne,Tick,3496,3474,22,-22,156100,155900,38804,-346604,-342204,OK
641.015,TraderTwo,Tick,0,10,-10,0,156100,155900,294,1468706,-92294,OK
641.015,TraderThree,Tick,130,107,23,107,156100,155900,6968,-19075568,1196032,BREACH
641.328,TraderOne,Tick,3496,3474,22,-22,156100,155700,38804,-346604,-340004,OK
641.328,TraderTwo,Tick,0,10,-10,0,156100,155700,294,1468706,-91294,OK
641.328,TraderThree,Tick,130,107,23,107,156100,155700,6968,-19075568,1172332,BREACH
641.593,TraderOne,Tick,3496,3474,22,-22,156100,155700,38804,-346604,-340004,OK
641.593,TraderTwo,Tick,0,10,-10,0,156100,155700,294,1468706,-91294,OK
641.593,TraderThree,Tick,130,107,23,107,156100,155700,6968,-19075568,1172332,BREACH
641.718,TraderOne,Tick,3496,3474,22,-22,156100,155700,38804,-346604,-340004,OK
641.718,TraderTwo,Tick,0,10,-10,0,156100,155700,294,1468706,-91294,OK
641.718,TraderThree,Tick,130,107,23,107,156100,155700,6968,-19075568,1172332,BREACH
642.015,TraderOne,Tick,3496,3474,22,-22,156100,156000,38804,-346604,-344404,OK
642.015,TraderTwo,Tick,0,10,-10,0,156100,156000,294,1468706,-92294,OK
642.015,TraderThree,Tick,130,107,23,107,156100,156000,6968,-19075568,1206732,BREACH
642.281,TraderOne,Tick,3496,3484,12,-12,156100,156000,38648,-348448,-347248,OK
642.281,TraderTwo,Tick,0,10,-10,0,156100,156000,294,1468706,-92294,OK
642.281,TraderThree,Tick,130,107,23,107,156100,156000,6968,-19075568,1206732,BREACH
642.468,TraderOne,Tick,3506,3484,22,-22,156000,156000,38492,-347292,-347292,OK
642.468,TraderTwo,Tick,0,10,-10,0,156000,156000,294,1468706,-91294,OK
642.468,TraderThree,Tick,130,107,23,107,156000,156000,6968,-19075568,1204432,BREACH
642.703,TraderOne,Tick,3516,3484,32,-32,155600,156000,38804,-344604,-354204,OK
642.703,TraderTwo,Tick,0,10,-10,0,155600,156000,294,1468706,-88294,OK
642.703,TraderThree,Tick,130,107,23,107,155600,156000,6968,-19075568,1197532,BREACH
643.062,TraderOne,Tick,3526,3484,42,-42,155900,156500,39116,-341916,-354516,OK
643.062,TraderTwo,Tick,0,10,-10,0,155900,156500,294,1468706,-93294,OK
643.062,TraderThree,Tick,130,107,23,107,155900,156500,6968,-19075568,1262532,BREACH
643.25,TraderOne,Tick,3536,3484,52,-52,155900,156500,39428,-338228,-353828,OK
643.25,TraderTwo,Tick,0,10,-10,0,155900,156500,294,1468706,-93294,OK
643.25,TraderThree,Tick,130,107,23,107,155900,156500,6968,-19075568,1262532,BREACH
643.5,TraderOne,Tick,3546,3484,62,-62,155900,156500,39740,-332540,-351140,OK
643.5,TraderTwo,Tick,0,10,-10,0,155900,156500,294,1468706,-93294,OK
643.5,TraderThree,Tick,130,107,23,107,155900,156500,6968,-19075568,1262532,BREACH
643.781,TraderOne,Tick,3546,3494,52,-52,156100,156700,39584,-338384,-353984,OK
643.781,TraderTwo,Tick,0,10,-10,0,156100,156700,294,1468706,-95294,OK
643.781,TraderThree,Tick,130,107,23,107,156100,156700,6968,-19075568,1288532,BREACH
644.093,TraderOne,Tick,3556,3494,62,-62,156100,156700,39896,-333696,-352296,OK
644.093,TraderTwo,Tick,0,10,-10,0,156100,156700,294,1468706,-95294,OK
644.093,TraderThree,Tick,130,107,23,107,156100,156700,6968,-19075568,1288532,BREACH
644.64,TraderOne,Tick,3556,3504,52,-62,156400,157000,39740,1229460,-356140,OK
644.64,TraderTwo,Tick,0,10,-10,0,156400,157000,294,1468706,-98294,OK
644.64,TraderThree,Tick,130,107,23,107,156400,157000,6968,-19075568,1327532,BREACH
644.75,TraderOne,Tick,3556,3504,52,-52,156400,157000,39740,-338540,-354140,OK
644.75,TraderTwo,Tick,0,10,-10,0,156400,157000,294,1468706,-98294,OK
644.75,TraderThree,Tick,130,107,23,107,156400,157000,6968,-19075568,1327532,BREACH
645.046,TraderOne,Tick,3556,3504,52,-52,156400,157000,39740,-338540,-354140,OK
645.046,TraderTwo,Tick,0,10,-10,0,156400,157000,294,1468706,-98294,OK
645.046,TraderThree,Tick,130,107,23,107,156400,157000,6968,-19075568,1327532,BREACH
645.203,TraderOne,Tick,3566,3514,52,-52,156600,157000,39428,-339228,-354828,OK
645.203,TraderTwo,Tick,0,10,-10,0,156600,157000,294,1468706,-98294,OK
645.203,TraderThree,Tick,130,107,23,107,156600,157000,6968,-19075568,1327532,BREACH
645.546,TraderOne,Tick,3566,3514,52,-52,156600,157000,39428,-339228,-354828,OK
645.546,TraderTwo,Tick,0,10,-10,0,156600,157000,294,1468706,-98294,OK
645.546,TraderThree,Tick,130,107,23,107,156600,157000,6968,-19075568,1327532,BREACH
645.75,TraderOne,Tick,3566,3514,52,-52,156600,157000,39428,-339228,-354828,OK
645.75,TraderTwo,Tick,0,10,-10,0,156600,157000,294,1468706,-98294,OK
645.75,TraderThree,Tick,130,107,23,107,156600,157000,6968,-19075568,1327532,BREACH
646.015,TraderOne,Tick,3566,3514,52,-52,156600,156400,39428,-339228,-328828,OK
646.015,TraderTwo,Tick,0,10,-10,0,156600,156400,294,1468706,-97294,OK
646.015,TraderThree,Tick,130,107,23,107,156600,156400,6968,-19075568,1261032,BREACH
646.234,TraderOne,Tick,3566,3514,52,-52,156600,156400,39428,-339228,-328828,OK
646.234,TraderTwo,Tick,0,10,-10,0,156600,156400,294,1468706,-97294,OK
646.234,TraderThree,Tick,130,107,23,107,156600,156400,6968,-19075568,1261032,BREACH
646.531,TraderOne,Tick,3566,3514,52,-52,156600,156400,39428,-339228,-328828,OK
646.531,TraderTwo,Tick,0,10,-10,0,156600,156400,294,1468706,-97294,OK
646.531,TraderThree,Tick,130,107,23,107,156600,156400,6968,-19075568,1261032,BREACH
646.734,TraderOne,Tick,3566,3514,52,-52,156600,156400,39428,-339228,-328828,OK
646.734,TraderTwo,Tick,0,10,-10,0,156600,156400,294,1468706,-97294,OK
646.734,TraderThree,Tick,130,107,23,107,156600,156400,6968,-19075568,1261032,BREACH
647.0,TraderOne,Tick,3566,3514,52,-52,156600,156400,39428,-339228,-328828,OK
647.0,TraderTwo,Tick,0,10,-10,0,156600,156400,294,1468706,-97294,OK
647.0,TraderThree,Tick,130,107,23,107,156600,156400,6968,-19075568,1261032,BREACH
647.203,TraderOne,Tick,3566,3524,42,-42,156100,156400,39272,-344072,-356672,OK
647.203,TraderTwo,Tick,0,10,-10,0,156100,156400,294,1468706,-92294,OK
647.203,TraderThree,Tick,130,107,23,107,156100,156400,6968,-19075568,1249532,BREACH
647.531,TraderOne,Tick,3566,3524,42,-42,156100,156300,39272,-344072,-352472,OK
647.531,TraderTwo,Tick,0,10,-10,0,156100,156300,294,1468706,-92294,OK
647.531,TraderThree,Tick,130,107,23,107,156100,156300,6968,-19075568,1238832,BREACH
647.75,TraderOne,Tick,3566,3524,42,-42,156100,156300,39272,-344072,-352472,OK
647.75,TraderTwo,Tick,0,10,-10,0,156100,156300,294,1468706,-92294,OK
647.75,TraderThree,Tick,130,107,23,107,156100,156300,6968,-19075568,1238832,BREACH
647.968,TraderOne,Tick,3566,3524,42,-42,156100,156300,39272,-344072,-352472,OK
647.968,TraderTwo,Tick,0,10,-10,0,156100,156300,294,1468706,-92294,OK
647.968,TraderThree,Tick,130,107,23,107,156100,156300,6968,-19075568,1238832,BREACH
648.25,TraderOne,Tick,3566,3524,42,-42,156100,156200,39272,-344072,-348272,OK
648.25,TraderTwo,Tick,0,10,-10,0,156100,156200,294,1468706,-92294,OK
648.25,TraderThree,Tick,130,107,23,107,156100,156200,6968,-19075568,1228132,BREACH
648.531,TraderOne,Tick,3566,3524,42,-42,156100,156000,39272,-344072,-339872,OK
648.531,TraderTwo,Tick,0,10,-10,0,156100,156000,294,1468706,-92294,OK
648.531,TraderThree,Tick,130,107,23,107,156100,156000,6968,-19075568,1206732,BREACH
648.703,TraderOne,Tick,3566,3524,42,-42,156100,156000,39272,-344072,-339872,OK
648.703,TraderTwo,Tick,0,10,-10,0,156100,156000,294,1468706,-92294,OK
648.703,TraderThree,Tick,130,107,23,107,156100,156000,6968,-19075568,1206732,BREACH
648.968,TraderOne,Tick,3566,3524,42,-42,156100,156000,39272,-344072,-339872,OK
648.968,TraderTwo,Tick,0,10,-10,0,156100,156000,294,1468706,-92294,OK
648.968,TraderThree,Tick,130,107,23,107,156100,156000,6968,-19075568,1206732,BREACH
649.234,TraderOne,Tick,3566,3524,42,-42,156100,156000,39272,-344072,-339872,OK
649.234,TraderTwo,Tick,0,10,-10,0,156100,156000,294,1468706,-92294,OK
649.234,TraderThree,Tick,130,107,23,107,156100,156000,6968,-19075568,1206732,BREACH
649.546,TraderOne,Tick,3566,3524,42,-42,156600,156000,39272,-344072,-331472,OK
649.546,TraderTwo,Tick,0,10,-10,0,156600,156000,294,1468706,-94294,OK
649.546,TraderThree,Tick,130,107,23,107,156600,156000,6968,-19075568,1211332,BREACH
649.765,TraderOne,Tick,3566,3534,32,-32,156700,156000,39116,-347916,-338316,OK
649.765,TraderTwo,Tick,0,10,-10,0,156700,156000,294,1468706,-94294,OK
649.765,TraderThree,Tick,130,107,23,107,156700,156000,6968,-19075568,1211332,BREACH
649.968,TraderOne,Tick,3566,3534,32,-32,156700,156000,39116,-347916,-338316,OK
649.968,TraderTwo,Tick,0,10,-10,0,156700,156000,294,1468706,-94294,OK
649.968,TraderThree,Tick,130,107,23,107,156700,156000,6968,-19075568,1211332,BREACH
650.203,TraderOne,Tick,3566,3534,32,-32,156700,156000,39116,-347916,-338316,OK
650.203,TraderTwo,Tick,0,10,-10,0,156700,156000,294,1468706,-94294,OK
650.203,TraderThree,Tick,130,107,23,107,156700,156000,6968,-19075568,1211332,BREACH
650.531,TraderOne,Tick,3566,3534,32,-32,156700,156000,39116,-347916,-338316,OK
650.531,TraderTwo,Tick,0,10,-10,0,156700,156000,294,1468706,-94294,OK
650.531,TraderThree,Tick,130,107,23,107,156700,156000,6968,-19075568,1211332,BREACH
650.734,TraderOne,Tick,3566,3534,32,-32,156700,155900,39116,-347916,-338316,OK
650.734,TraderTwo,Tick,0,10,-10,0,156700,155900,294,1468706,-93294,OK
650.734,TraderThree,Tick,130,107,23,107,156700,155900,6968,-19075568,1198332,BREACH
651.046,TraderOne,Tick,3566,3534,32,-32,155500,155800,39116,-347916,-357516,OK
651.046,TraderTwo,Tick,0,10,-10,0,155500,155800,294,1468706,-86294,OK
651.046,TraderThree,Tick,130,107,23,107,155500,155800,6968,-19075568,1171532,BREACH
651.234,TraderOne,Tick,3566,3544,22,-22,155500,155800,39427,-351227,-357827,OK
651.234,TraderTwo,Tick,0,10,-10,0,155500,155800,294,1468706,-86294,OK
651.234,TraderThree,Tick,130,107,23,107,155500,155800,6968,-19075568,1171532,BREACH
651.468,TraderOne,Tick,3566,3554,12,-12,156000,155800,39739,-349539,-347139,OK
651.468,TraderTwo,Tick,0,10,-10,0,156000,155800,294,1468706,-91294,OK
651.468,TraderThree,Tick,130,107,23,107,156000,155800,6968,-19075568,1183032,BREACH
651.781,TraderOne,Tick,3566,3564,2,-2,156000,155800,40051,-348851,-348451,OK
651.781,TraderTwo,Tick,0,10,-10,0,156000,155800,294,1468706,-91294,OK
651.781,TraderThree,Tick,130,107,23,107,156000,155800,6968,-19075568,1183032,BREACH
651.968,TraderOne,Tick,3566,3574,-8,8,156000,155800,40363,-348163,-349763,OK
651.968,TraderTwo,Tick,0,10,-10,0,156000,155800,294,1468706,-91294,OK
651.968,TraderThree,Tick,130,107,23,107,156000,155800,6968,-19075568,1183032,BREACH
652.218,TraderOne,Tick,3566,3584,-18,18,156000,155800,40675,-347475,-351075,OK
652.218,TraderTwo,Tick,0,10,-10,0,156000,155800,294,1468706,-91294,OK
652.218,TraderThree,Tick,130,107,23,107,156000,155800,6968,-19075568,1183032,BREACH
652.484,TraderOne,Tick,3566,3594,-28,28,156000,155700,40987,-345787,-354187,OK
652.484,TraderTwo,Tick,0,10,-10,0,156000,155700,294,1468706,-91294,OK
652.484,TraderThree,Tick,130,107,23,107,156000,155700,6968,-19075568,1172332,BREACH
652.765,TraderOne,Tick,3566,3594,-28,28,156000,155700,40987,-345787,-354187,OK
652.765,TraderTwo,Tick,0,10,-10,0,156000,155700,294,1468706,-91294,OK
652.765,TraderThree,Tick,130,107,23,107,156000,155700,6968,-19075568,1172332,BREACH
653.015,TraderOne,Tick,3566,3594,-28,28,156000,155700,40987,-345787,-354187,OK
653.015,TraderTwo,Tick,0,10,-10,0,156000,155700,294,1468706,-91294,OK
653.015,TraderThree,Tick,130,107,23,107,156000,155700,6968,-19075568,1172332,BREACH
653.218,TraderOne,Tick,3566,3594,-28,28,156000,155800,40987,-345787,-351387,OK
653.218,TraderTwo,Tick,0,10,-10,0,156000,155800,294,1468706,-91294,OK
653.218,TraderThree,Tick,130,107,23,107,156000,155800,6968,-19075568,1183032,BREACH
653.515,TraderOne,Tick,3566,3594,-28,28,156000,155800,40987,-345787,-351387,OK
653.515,TraderTwo,Tick,0,10,-10,0,156000,155800,294,1468706,-91294,OK
653.515,TraderThree,Tick,130,107,23,107,156000,155800,6968,-19075568,1183032,BREACH
653.734,TraderOne,Tick,3566,3594,-28,28,156000,155800,40987,-345787,-351387,OK
653.734,TraderTwo,Tick,0,10,-10,0,156000,155800,294,1468706,-91294,OK
653.734,TraderThree,Tick,130,107,23,107,156000,155800,6968,-19075568,1183032,BREACH
653.953,TraderOne,Tick,3566,3594,-28,28,156000,155800,40987,-345787,-351387,OK
653.953,TraderTwo,Tick,0,10,-10,0,156000,155800,294,1468706,-91294,OK
653.953,TraderThree,Tick,130,107,23,107,156000,155800,6968,-19075568,1183032,BREACH
654.25,TraderOne,Tick,3566,3594,-28,28,156000,155800,40987,-345787,-351387,OK
654.25,TraderTwo,Tick,0,10,-10,0,156000,155800,294,1468706,-91294,OK
654.25,TraderThree,Tick,130,107,23,107,156000,155800,6968,-19075568,1183032,BREACH
654.531,TraderOne,Tick,3566,3594,-28,28,156000,155800,40987,-345787,-351387,OK
654.531,TraderTwo,Tick,0,10,-10,0,156000,155800,294,1468706,-91294,OK
654.531,TraderThree,Tick,130,107,23,107,156000,155800,6968,-19075568,1183032,BREACH
654.718,TraderOne,Tick,3566,3594,-28,28,156000,155800,40987,-345787,-351387,OK
654.718,TraderTwo,Tick,0,10,-10,0,156000,155800,294,1468706,-91294,OK
654.718,TraderThree,Tick,130,107,23,107,156000,155800,6968,-19075568,1183032,BREACH
655.031,TraderOne,Tick,3566,3594,-28,28,156000,155800,40987,-345787,-351387,OK
655.031,TraderTwo,Tick,0,10,-10,0,156000,155800,294,1468706,-91294,OK
655.031,TraderThree,Tick,130,107,23,107,156000,155800,6968,-19075568,1183032,BREACH
655.25,TraderOne,Tick,3566,3594,-28,28,156000,155700,40987,-345787,-354187,OK
655.25,TraderTwo,Tick,0,10,-10,0,156000,155700,294,1468706,-91294,OK
655.25,TraderThree,Tick,130,107,23,107,156000,155700,6968,-19075568,1172332,BREACH
655.5,TraderOne,Tick,3566,3604,-38,38,156300,155700,41206,-344006,-355406,OK
655.5,TraderTwo,Tick,0,10,-10,0,156300,155700,294,1468706,-91294,OK
655.5,TraderThree,Tick,130,107,23,107,156300,155700,6968,-19075568,1172332,BREACH
655.75,TraderOne,Tick,3566,3604,-38,38,156300,155700,41206,-344006,-355406,OK
655.75,TraderTwo,Tick,0,10,-10,0,156300,155700,294,1468706,-91294,OK
655.75,TraderThree,Tick,130,107,23,107,156300,155700,6968,-19075568,1172332,BREACH
656.031,TraderOne,Tick,3566,3604,-38,38,156300,155700,41206,-344006,-355406,OK
656.031,TraderTwo,Tick,0,10,-10,0,156300,155700,294,1468706,-91294,OK
656.031,TraderThree,Tick,130,107,23,107,156300,155700,6968,-19075568,1172332,BREACH
656.296,TraderOne,Tick,3566,3604,-38,38,156300,155800,41206,-344006,-355406,OK
656.296,TraderTwo,Tick,0,10,-10,0,156300,155800,294,1468706,-92294,OK
656.296,TraderThree,Tick,130,107,23,107,156300,155800,6968,-19075568,1185332,BREACH
656.484,TraderOne,Tick,3566,3604,-38,38,156300,155800,41206,-344006,-355406,OK
656.484,TraderTwo,Tick,0,10,-10,0,156300,155800,294,1468706,-92294,OK
656.484,TraderThree,Tick,130,107,23,107,156300,155800,6968,-19075568,1185332,BREACH
656.734,TraderOne,Tick,3566,3604,-38,38,156300,155800,41206,-344006,-355406,OK
656.734,TraderTwo,Tick,0,10,-10,0,156300,155800,294,1468706,-92294,OK
656.734,TraderThree,Tick,130,107,23,107,156300,155800,6968,-19075568,1185332,BREACH
657.015,TraderOne,Tick,3576,3604,-28,28,155500,155800,41050,-347850,-339450,OK
657.015,TraderTwo,Tick,0,10,-10,0,155500,155800,294,1468706,-86294,OK
657.015,TraderThree,Tick,130,107,23,107,155500,155800,6968,-19075568,1171532,BREACH
657.296,TraderOne,Tick,3586,3604,-18,18,156000,155800,40894,-349694,-353294,OK
657.296,TraderTwo,Tick,0,10,-10,0,156000,155800,294,1468706,-91294,OK
657.296,TraderThree,Tick,130,107,23,107,156000,155800,6968,-19075568,1183032,BREACH
657.515,TraderOne,Tick,3593,3604,-11,11,155600,155800,41112,-347812,-345612,OK
657.515,TraderTwo,Tick,0,10,-10,0,155600,155800,294,1468706,-87294,OK
657.515,TraderThree,Tick,130,107,23,107,155600,155800,6968,-19075568,1173832,BREACH
657.765,TraderOne,Tick,3593,3614,-21,21,156600,155800,40956,-345656,-351956,OK
657.765,TraderTwo,Tick,0,10,-10,0,156600,155800,294,1468706,-92294,OK
657.765,TraderThree,Tick,130,107,23,107,156600,155800,6968,-19075568,1185332,BREACH
657.984,TraderOne,Tick,3593,3624,-31,31,156600,155800,40800,-342500,-351800,OK
657.984,TraderTwo,Tick,0,10,-10,0,156600,155800,294,1468706,-92294,OK
657.984,TraderThree,Tick,130,107,23,107,156600,155800,6968,-19075568,1185332,BREACH
658.203,TraderOne,Tick,3593,3624,-31,31,156600,155800,40800,-342500,-351800,OK
658.203,TraderTwo,Tick,0,10,-10,0,156600,155800,294,1468706,-92294,OK
658.203,TraderThree,Tick,130,107,23,107,156600,155800,6968,-19075568,1185332,BREACH
658.484,TraderOne,Tick,3593,3624,-31,31,156600,155800,40800,-342500,-351800,OK
658.484,TraderTwo,Tick,0,10,-10,0,156600,155800,294,1468706,-92294,OK
658.484,TraderThree,Tick,130,107,23,107,156600,155800,6968,-19075568,1185332,BREACH
658.734,TraderOne,Tick,3603,3624,-21,21,155500,155800,40644,-346344,-340044,OK
658.734,TraderTwo,Tick,0,10,-10,0,155500,155800,294,1468706,-86294,OK
658.734,TraderThree,Tick,130,107,23,107,155500,155800,6968,-19075568,1171532,BREACH
659.046,TraderOne,Tick,3603,3624,-21,21,155500,155800,40644,-346344,-340044,OK
659.046,TraderTwo,Tick,0,10,-10,0,155500,155800,294,1468706,-86294,OK
659.046,TraderThree,Tick,130,107,23,107,155500,155800,6968,-19075568,1171532,BREACH
659.296,TraderOne,Tick,3603,3624,-21,21,155500,155800,40644,-346344,-340044,OK
659.296,TraderTwo,Tick,0,10,-10,0,155500,155800,294,1468706,-86294,OK
659.296,TraderThree,Tick,130,107,23,107,155500,155800,6968,-19075568,1171532,BREACH
659.468,TraderOne,Tick,3613,3624,-11,11,156200,155800,40956,-349656,-352956,OK
659.468,TraderTwo,Tick,0,10,-10,0,156200,155800,294,1468706,-92294,OK
659.468,TraderThree,Tick,130,107,23,107,156200,155800,6968,-19075568,1185332,BREACH
659.75,TraderOne,Tick,3613,3624,-11,11,156200,155800,40956,-349656,-352956,OK
659.75,TraderTwo,Tick,0,10,-10,0,156200,155800,294,1468706,-92294,OK
659.75,TraderThree,Tick,130,107,23,107,156200,155800,6968,-19075568,1185332,BREACH
660.078,TraderOne,Tick,3613,3624,-11,11,156200,155900,40956,-349656,-352956,OK
660.078,TraderTwo,Tick,0,10,-10,0,156200,155900,294,1468706,-93294,OK
660.078,TraderThree,Tick,130,107,23,107,156200,155900,6968,-19075568,1198332,BREACH
660.203,TraderOne,Tick,3613,3624,-11,11,156200,155900,40956,-349656,-352956,OK
660.203,TraderTwo,Tick,0,10,-10,0,156200,155900,294,1468706,-93294,OK
660.203,TraderThree,Tick,130,107,23,107,156200,155900,6968,-19075568,1198332,BREACH
660.515,TraderOne,Tick,3613,3624,-11,11,156200,156100,40956,-349656,-350756,OK
660.515,TraderTwo,Tick,0,10,-10,0,156200,156100,294,1468706,-93294,OK
660.515,TraderThree,Tick,130,107,23,107,156200,156100,6968,-19075568,1219732,BREACH
660.781,TraderOne,Tick,3623,3624,-1,1,156200,156100,41268,-350968,-351068,OK
660.781,TraderTwo,Tick,0,10,-10,0,156200,156100,294,1468706,-93294,OK
660.781,TraderThree,Tick,130,107,23,107,156200,156100,6968,-19075568,1219732,BREACH
661.062,TraderOne,Tick,3633,3624,9,-9,156200,156100,41580,-352280,-351380,OK
661.062,TraderTwo,Tick,0,10,-10,0,156200,156100,294,1468706,-93294,OK
661.062,TraderThree,Tick,130,107,23,107,156200,156100,6968,-19075568,1219732,BREACH
661.281,TraderOne,Tick,3633,3624,9,-9,156200,156000,41580,-352280,-350480,OK
661.281,TraderTwo,Tick,0,10,-10,0,156200,156000,294,1468706,-93294,OK
661.281,TraderThree,Tick,130,107,23,107,156200,156000,6968,-19075568,1209032,BREACH
661.5,TraderOne,Tick,3633,3624,9,-9,156200,156000,41580,-352280,-350480,OK
661.5,TraderTwo,Tick,0,10,-10,0,156200,156000,294,1468706,-93294,OK
661.5,TraderThree,Tick,130,107,23,107,156200,156000,6968,-19075568,1209032,BREACH
661.734,TraderOne,Tick,3633,3634,-1,1,156200,156000,41424,-352124,-352324,OK
661.734,TraderTwo,Tick,0,10,-10,0,156200,156000,294,1468706,-93294,OK
661.734,TraderThree,Tick,130,107,23,107,156200,156000,6968,-19075568,1209032,BREACH
662.078,TraderOne,Tick,3633,3634,-1,1,156200,156000,41424,-352124,-352324,OK
662.078,TraderTwo,Tick,0,10,-10,0,156200,156000,294,1468706,-93294,OK
662.078,TraderThree,Tick,130,107,23,107,156200,156000,6968,-19075568,1209032,BREACH
662.25,TraderOne,Tick,3633,3634,-1,1,156200,156000,41424,-352124,-352324,OK
662.25,TraderTwo,Tick,0,10,-10,0,156200,156000,294,1468706,-93294,OK
662.25,TraderThree,Tick,130,107,23,107,156200,156000,6968,-19075568,1209032,BREACH
662.546,TraderOne,Tick,3633,3634,-1,1,156200,156000,41424,-352124,-352324,OK
662.546,TraderTwo,Tick,0,10,-10,0,156200,156000,294,1468706,-93294,OK
662.546,TraderThree,Tick,130,107,23,107,156200,156000,6968,-19075568,1209032,BREACH
662.718,TraderOne,Tick,3643,3634,9,1,155900,156000,41268,-1910968,-351868,OK
662.718,TraderTwo,Tick,0,10,-10,0,155900,156000,294,1468706,-90294,OK
662.718,TraderThree,Tick,130,107,23,107,155900,156000,6968,-19075568,1202132,BREACH
663.015,TraderOne,Tick,3643,3634,9,-9,155900,156000,41268,-352968,-353868,OK
663.015,TraderTwo,Tick,0,10,-10,0,155900,156000,294,1468706,-90294,OK
663.015,TraderThree,Tick,130,107,23,107,155900,156000,6968,-19075568,1202132,BREACH
663.25,TraderOne,Tick,3643,3634,9,-9,155900,156000,41268,-352968,-353868,OK
663.25,TraderTwo,Tick,0,10,-10,0,155900,156000,294,1468706,-90294,OK
663.25,TraderThree,Tick,130,107,23,107,155900,156000,6968,-19075568,1202132,BREACH
663.562,TraderOne,Tick,3643,3644,-1,1,156200,155900,41112,-352812,-353112,OK
663.562,TraderTwo,Tick,0,10,-10,0,156200,155900,294,1468706,-93294,OK
